name,test,d-sep,i-sep,saving,dSepTime,iSepTime
Win95pts,"I(Problem2,EPSGrphc,PgOrnttnOK)",50,22,44.00,0.002248048782348633,0.0024890899658203125
Win95pts,"I(PrtStatOff,PrtMpTPth,NnTTOK)",5,3,60.00,0.0003330707550048828,0.0006918907165527344
Win95pts,"I(NtSpd,GDIIN,DrvSet)",66,33,50.00,0.0031311511993408203,0.0038268566131591797
Win95pts,"I(PrntrAccptsTrtyp,Problem3,PrtSpool)",3,1,33.33,0.0007290840148925781,0.0007359981536865234
Win95pts,"I(GDIOUT,CblPrtHrdwrOK,Problem6)",46,32,69.57,0.0021200180053710938,0.003381967544555664
Win95pts,"I(GrphcsRltdDrvrSttngs,PSERRMEM,DrvOK)",4,1,25.00,0.0003840923309326172,0.0005528926849365234
Win95pts,"I(PrtOn,PrtSpool,PrntrAccptsTrtyp)",4,2,50.00,0.0002529621124267578,0.00032210350036621094
Win95pts,"I(Problem4,GrbldOtpt,REPEAT)",76,40,52.63,0.0034990310668945312,0.004667997360229492
Win95pts,"I(NetOK,NtSpd,NtwrkCnfg)",57,26,45.61,0.0028281211853027344,0.0028040409088134766
Win95pts,"I(PC2PRT,TnrSpply,CblPrtHrdwrOK)",70,51,72.86,0.0036079883575439453,0.005939006805419922
Win95pts,"I(DeskPrntSpd,Problem6,PrtSel)",97,54,55.67,0.004900932312011719,0.005738019943237305
Win95pts,"I(PrtSpool,LclOK,DrvSet)",14,4,28.57,0.0009560585021972656,0.0006971359252929688
Win95pts,"I(PrtCbl,PrtThread,GrphcsRltdDrvrSttngs)",6,1,16.67,0.0003387928009033203,0.0002799034118652344
Win95pts,"I(DataFile,PrtPath,PrtPScript)",18,1,5.56,0.0009160041809082031,0.0002448558807373047
Win95pts,"I(NetPrint,PrtStatToner,DrvOK)",8,1,12.50,0.00047898292541503906,0.00036907196044921875
Win95pts,"I(CblPrtHrdwrOK,DeskPrntSpd,PrtSel)",11,1,9.09,0.0007359981536865234,0.0007069110870361328
Win95pts,"I(PrtPort,TrTypFnts,PrtStatPaper)",6,1,16.67,0.00034117698669433594,0.0003299713134765625
Win95pts,"I(CmpltPgPrntd,PrtCbl,AppDtGnTm)",26,6,23.08,0.0012290477752685547,0.0012149810791015625
Win95pts,"I(AppDtGnTm,PrntPrcssTm,Problem4)",18,7,38.89,0.0008089542388916016,0.0011730194091796875
Win95pts,"I(DS_LCLOK,PgOrnttnOK,PTROFFLINE)",33,10,30.30,0.001428842544555664,0.0017528533935546875
Win95pts,"I(PrtPath,DrvOK,PrntngArOK)",6,1,16.67,0.0004050731658935547,0.0002949237823486328
Win95pts,"I(DrvOK,GDIOUT,HrglssDrtnAftrPrnt)",47,28,59.57,0.002633810043334961,0.0026738643646240234
Win95pts,"I(GDIIN,PrtStatToner,Problem4)",38,17,44.74,0.0018630027770996094,0.0024008750915527344
Win95pts,"I(PrntrAccptsTrtyp,PrtStatToner,GrbldOtpt)",3,1,33.33,0.0002529621124267578,0.0007421970367431641
Win95pts,"I(PrtSel,GrbldPS,PC2PRT)",6,4,66.67,0.0011150836944580078,0.003025054931640625
Win95pts,"I(PrtQueue,Problem3,PrntrAccptsTrtyp)",3,1,33.33,0.0007009506225585938,0.0007350444793701172
Win95pts,"I(PrtStatOff,PrtQueue,PSERRMEM)",5,3,60.00,0.0003268718719482422,0.0005350112915039062
Win95pts,"I(EPSGrphc,TrTypFnts,FntInstlltn)",4,1,25.00,0.00025391578674316406,0.00027298927307128906
Win95pts,"I(DeskPrntSpd,PrtStatToner,PrntPrcssTm)",38,12,31.58,0.0020148754119873047,0.0016021728515625
Win95pts,"I(NtwrkCnfg,PrtIcon,FntInstlltn)",19,5,26.32,0.0008628368377685547,0.0006940364837646484
Win95pts,"I(PrtTimeOut,DS_LCLOK,PrtOn)",3,1,33.33,0.0004780292510986328,0.0005199909210205078
Win95pts,"I(PrntrAccptsTrtyp,PTROFFLINE,DSApplctn)",3,1,33.33,0.00020694732666015625,0.0003769397735595703
Win95pts,"I(Problem2,PrtMem,PrtFile)",39,25,64.10,0.0017490386962890625,0.002794027328491211
Win95pts,"I(PrtTimeOut,NtwrkCnfg,PrntngArOK)",3,1,33.33,0.0002110004425048828,0.00040411949157714844
Win95pts,"I(AvlblVrtlMmry,PrtDriver,NetOK)",14,3,21.43,0.0005788803100585938,0.001013040542602539
Win95pts,"I(PrtThread,TrTypFnts,PrtFile)",9,6,66.67,0.0004639625549316406,0.001104116439819336
Win95pts,"I(PrtSpool,DeskPrntSpd,PrntrAccptsTrtyp)",34,13,38.24,0.0019309520721435547,0.0013988018035888672
Win95pts,"I(Problem1,PSERRMEM,HrglssDrtnAftrPrnt)",92,67,72.83,0.004936933517456055,0.00770115852355957
Win95pts,"I(TrTypFnts,GrphcsRltdDrvrSttngs,CmpltPgPrntd)",2,1,50.00,0.0001709461212158203,0.0005450248718261719
Win95pts,"I(PrtMem,LclGrbld,PrtStatToner)",50,14,28.00,0.002296924591064453,0.0020639896392822266
Win95pts,"I(PrtTimeOut,ScrnFntNtPrntrFnt,PrntngArOK)",3,1,33.33,0.00021600723266601562,0.00039196014404296875
Win95pts,"I(TTOK,Problem4,DrvOK)",43,22,51.16,0.0021820068359375,0.0024089813232421875
Win95pts,"I(PrtQueue,PrtPath,DSApplctn)",3,1,33.33,0.0003559589385986328,0.000244140625
Win95pts,"I(DrvSet,EPSGrphc,AvlblVrtlMmry)",7,1,14.29,0.0003972053527832031,0.00028896331787109375
Win95pts,"I(NetOK,DrvOK,PrtSel)",18,5,27.78,0.0009260177612304688,0.0010211467742919922
Win95pts,"I(PrtMpTPth,PSGRAPHIC,PrtIcon)",5,1,20.00,0.0004260540008544922,0.0004668235778808594
Win95pts,"I(AppData,TnrSpply,PrtData)",26,19,73.08,0.0010061264038085938,0.003551006317138672
Win95pts,"I(DeskPrntSpd,PrtThread,NtGrbld)",38,13,34.21,0.0016682147979736328,0.0018358230590820312
Win95pts,"I(Problem2,AppDtGnTm,EMFOK)",49,21,42.86,0.0025348663330078125,0.0026319026947021484
Win95pts,"I(NetPrint,PrtSpool,PrtPort)",8,1,12.50,0.0004570484161376953,0.0003159046173095703
Win95pts,"I(DSApplctn,IncmpltPS,NtwrkCnfg)",4,1,25.00,0.0005249977111816406,0.0006380081176757812
Win95pts,"I(PrntngArOK,PrtStatToner,PrtStatPaper)",4,1,25.00,0.00032806396484375,0.0003170967102050781
Win95pts,"I(PrtPScript,PgOrnttnOK,DS_LCLOK)",11,2,18.18,0.0004849433898925781,0.0009191036224365234
Win95pts,"I(GDIOUT,PrtData,PrtStatOff)",115,89,77.39,0.007297992706298828,0.008054971694946289
Win95pts,"I(PrtPort,PTROFFLINE,IncmpltPS)",6,1,16.67,0.00037288665771484375,0.0005371570587158203
Win95pts,"I(PrtPort,REPEAT,PrtSel)",6,1,16.67,0.0004849433898925781,0.0006380081176757812
Win95pts,"I(DS_NTOK,GrphcsRltdDrvrSttngs,DS_LCLOK)",37,13,35.14,0.0022649765014648438,0.003116130828857422
Win95pts,"I(AppDtGnTm,NtwrkCnfg,TstpsTxt)",17,6,35.29,0.0010309219360351562,0.0012810230255126953
Win95pts,"I(PTROFFLINE,PrtSel,EMFOK)",7,1,14.29,0.0005459785461425781,0.0007750988006591797
Win95pts,"I(PrtStatMem,GrphcsRltdDrvrSttngs,Problem4)",22,6,27.27,0.0015630722045898438,0.001667022705078125
Win95pts,"I(NnTTOK,GDIOUT,AvlblVrtlMmry)",25,6,24.00,0.0023009777069091797,0.0022499561309814453
Win95pts,"I(PrtDriver,EPSGrphc,PrntrAccptsTrtyp)",12,1,8.33,0.0009379386901855469,0.00035691261291503906
Win95pts,"I(NtwrkCnfg,PrtDataOut,DataFile)",14,1,7.14,0.0014770030975341797,0.0011417865753173828
Win95pts,"I(PTROFFLINE,CmpltPgPrntd,PrtDriver)",7,1,14.29,0.0005681514739990234,0.0005028247833251953
Win95pts,"I(LclGrbld,PrtData,PrntPrcssTm)",112,88,78.57,0.00739598274230957,0.00904393196105957
Win95pts,"I(PrtPaper,DrvSet,TTOK)",4,2,50.00,0.0003840923309326172,0.0004730224609375
Win95pts,"I(Problem2,AvlblVrtlMmry,DeskPrntSpd)",50,22,44.00,0.002363920211791992,0.0029571056365966797
Win95pts,"I(EMFOK,TstpsTxt,REPEAT)",29,9,31.03,0.001580953598022461,0.0018398761749267578
Win95pts,"I(LclGrbld,LclOK,HrglssDrtnAftrPrnt)",51,16,31.37,0.0024378299713134766,0.003004789352416992
Win95pts,"I(HrglssDrtnAftrPrnt,GDIIN,PgOrnttnOK)",41,23,56.10,0.002292156219482422,0.0023479461669921875
Win95pts,"I(DS_NTOK,GDIIN,LclOK)",49,28,57.14,0.0028591156005859375,0.0037009716033935547
Win95pts,"I(TnrSpply,HrglssDrtnAftrPrnt,REPEAT)",4,2,50.00,0.0003688335418701172,0.0005061626434326172
Win95pts,"I(PTROFFLINE,NetOK,AppData)",20,6,30.00,0.0011069774627685547,0.0009558200836181641
Win95pts,"I(TrTypFnts,NetPrint,PC2PRT)",2,1,50.00,0.00016999244689941406,0.002174854278564453
Win95pts,"I(NtwrkCnfg,PrntPrcssTm,EPSGrphc)",14,1,7.14,0.0007269382476806641,0.0004820823669433594
Win95pts,"I(PrntPrcssTm,CblPrtHrdwrOK,PrntrAccptsTrtyp)",16,5,31.25,0.0008320808410644531,0.0006937980651855469
Win95pts,"I(PrtIcon,PrtOn,PrtPort)",16,4,25.00,0.0012369155883789062,0.0007860660552978516
Win95pts,"I(PrtDataOut,DS_LCLOK,PrtOn)",58,36,62.07,0.0029981136322021484,0.0037789344787597656
Win95pts,"I(CmpltPgPrntd,Problem3,EPSGrphc)",43,22,51.16,0.0023458003997802734,0.0033807754516601562
Win95pts,"I(Problem6,GrphcsRltdDrvrSttngs,PrtFile)",70,37,52.86,0.00408482551574707,0.006196022033691406
Win95pts,"I(PrtDriver,PrntngArOK,Problem5)",12,1,8.33,0.0006589889526367188,0.0006780624389648438
Win95pts,"I(PSERRMEM,PrtPath,PrtData)",14,6,42.86,0.0006399154663085938,0.0033349990844726562
Win95pts,"I(FntInstlltn,NtGrbld,Problem3)",4,1,25.00,0.0005240440368652344,0.0011661052703857422
Win95pts,"I(PSGRAPHIC,TTOK,Problem5)",30,14,46.67,0.0015561580657958984,0.0017960071563720703
Win95pts,"I(AvlblVrtlMmry,Problem1,PrntngArOK)",14,3,21.43,0.002869129180908203,0.0032019615173339844
Win95pts,"I(DataFile,TTOK,PrtFile)",18,7,38.89,0.0009520053863525391,0.0015828609466552734
Win95pts,"I(HrglssDrtnAftrPrnt,AppDtGnTm,NetOK)",2,2,100.00,0.00020313262939453125,0.00047087669372558594
Win95pts,"I(PrntPrcssTm,PrtPaper,TnrSpply)",16,5,31.25,0.0007958412170410156,0.0006849765777587891
Win95pts,"I(PgOrnttnOK,PrtQueue,PrtData)",4,1,25.00,0.0002532005310058594,0.0024518966674804688
Win95pts,"I(Problem6,ScrnFntNtPrntrFnt,Problem4)",70,34,48.57,0.0030181407928466797,0.004868030548095703
Win95pts,"I(PrtPScript,EPSGrphc,AppDtGnTm)",11,2,18.18,0.0004749298095703125,0.0006320476531982422
Win95pts,"I(AppDtGnTm,PrtQueue,PSGRAPHIC)",17,6,35.29,0.0007698535919189453,0.0009081363677978516
Win95pts,"I(PgOrnttnOK,FllCrrptdBffr,PrtMem)",4,1,25.00,0.0002751350402832031,0.00023293495178222656
Win95pts,"I(NetPrint,DrvSet,PTROFFLINE)",8,1,12.50,0.00043010711669921875,0.0003368854522705078
Win95pts,"I(Problem6,PTROFFLINE,PrtPaper)",70,30,42.86,0.0030198097229003906,0.004384040832519531
Win95pts,"I(NnTTOK,TTOK,PTROFFLINE)",29,11,37.93,0.0014679431915283203,0.001705169677734375
Win95pts,"I(PrtPort,LclOK,LclGrbld)",16,7,43.75,0.0011811256408691406,0.0015108585357666016
Win95pts,"I(PrtThread,CblPrtHrdwrOK,DSApplctn)",9,1,11.11,0.0005750656127929688,0.0002601146697998047
Win95pts,"I(NtGrbld,PrtSel,CblPrtHrdwrOK)",48,11,22.92,0.002040863037109375,0.002443075180053711
Win95pts,"I(ScrnFntNtPrntrFnt,TrTypFnts,PrtFile)",3,1,33.33,0.00021195411682128906,0.000885009765625
Win95pts,"I(TrTypFnts,GrbldOtpt,NetPrint)",2,1,50.00,0.0006189346313476562,0.00102996826171875
Win95pts,"I(NetPrint,NtSpd,LclOK)",8,1,12.50,0.0007460117340087891,0.0007860660552978516
Win95pts,"I(NtwrkCnfg,NtSpd,DS_LCLOK)",53,22,41.51,0.002576112747192383,0.0025529861450195312
Win95pts,"I(PrtPaper,DataFile,PrntPrcssTm)",4,2,50.00,0.00029277801513671875,0.00034999847412109375
Win95pts,"I(PrtFile,AppData,REPEAT)",38,26,68.42,0.0018851757049560547,0.002766847610473633
Win95pts,"I(NnPSGrphc,PrtSpool,NtSpd)",25,8,32.00,0.0012450218200683594,0.0016210079193115234
Win95pts,"I(NetPrint,PTROFFLINE,PrtFile)",8,1,12.50,0.0005609989166259766,0.0009791851043701172
Win95pts,"I(PrtIcon,ScrnFntNtPrntrFnt,GDIOUT)",16,4,25.00,0.0008380413055419922,0.0012781620025634766
Win95pts,"I(PrtMem,Problem6,PrtCbl)",86,44,51.16,0.004469871520996094,0.004961967468261719
Win95pts,"I(PrtCbl,PrtStatMem,NnPSGrphc)",6,1,16.67,0.0005638599395751953,0.0006589889526367188
Win95pts,"I(PrtCbl,Problem6,NetPrint)",6,1,16.67,0.002396821975708008,0.0019299983978271484
Win95pts,"I(FllCrrptdBffr,GDIOUT,DeskPrntSpd)",3,1,33.33,0.0009021759033203125,0.0013020038604736328
Win95pts,"I(DataFile,PrtDriver,PSERRMEM)",18,1,5.56,0.0008180141448974609,0.00037097930908203125
Win95pts,"I(PSGRAPHIC,Problem4,PrtQueue)",36,16,44.44,0.0019478797912597656,0.00215911865234375
Win95pts,"I(PrtData,CblPrtHrdwrOK,PrntPrcssTm)",91,66,72.53,0.004499912261962891,0.007313966751098633
Win95pts,"I(Problem4,DS_NTOK,FntInstlltn)",34,13,38.24,0.002106904983520508,0.002229928970336914
Win95pts,"I(PSGRAPHIC,Problem5,GDIIN)",39,23,58.97,0.0021669864654541016,0.0027170181274414062
Win95pts,"I(PrtData,DSApplctn,PrntngArOK)",91,66,72.53,0.004538059234619141,0.00778508186340332
Win95pts,"I(PrtOn,Problem5,PgOrnttnOK)",4,2,50.00,0.0007269382476806641,0.0006260871887207031
Win95pts,"I(PrtPath,PSERRMEM,PrtPScript)",6,1,16.67,0.0004980564117431641,0.0004210472106933594
Win95pts,"I(NetOK,DrvOK,PrtThread)",18,5,27.78,0.000926971435546875,0.0010249614715576172
Win95pts,"I(PrtPaper,PrtStatToner,GrphcsRltdDrvrSttngs)",4,2,50.00,0.0002968311309814453,0.000370025634765625
Win95pts,"I(PrtDataOut,PrtMem,DS_LCLOK)",50,31,62.00,0.0022721290588378906,0.0033288002014160156
Win95pts,"I(PrtQueue,PrtPort,FntInstlltn)",3,1,33.33,0.0002269744873046875,0.0002789497375488281
Win95pts,"I(PrntPrcssTm,LclGrbld,DskLocal)",16,5,31.25,0.0010280609130859375,0.0009539127349853516
Win95pts,"I(PC2PRT,NetOK,PrtDataOut)",73,54,73.97,0.003534078598022461,0.007238149642944336
Win95pts,"I(LclOK,PrtSpool,PrtMem)",15,5,33.33,0.0008780956268310547,0.000993967056274414
Win95pts,"I(GrbldOtpt,PgOrnttnOK,NnTTOK)",56,20,35.71,0.002997159957885742,0.003532886505126953
Win95pts,"I(NnPSGrphc,DSApplctn,PrtMpTPth)",25,6,24.00,0.0012798309326171875,0.0011878013610839844
Win95pts,"I(HrglssDrtnAftrPrnt,AppDtGnTm,DrvSet)",2,2,100.00,0.0001780986785888672,0.0003440380096435547
Win95pts,"I(PTROFFLINE,NtwrkCnfg,PrtThread)",7,1,14.29,0.000392913818359375,0.00031304359436035156
Win95pts,"I(NetPrint,LclGrbld,PrtOn)",8,1,12.50,0.0009069442749023438,0.0005991458892822266
Win95pts,"I(EPSGrphc,PTROFFLINE,FllCrrptdBffr)",4,1,25.00,0.0002548694610595703,0.0002810955047607422
Win95pts,"I(GrphcsRltdDrvrSttngs,DSApplctn,GrbldOtpt)",4,1,25.00,0.0002551078796386719,0.0007348060607910156
Win95pts,"I(TrTypFnts,TnrSpply,DS_NTOK)",2,1,50.00,0.00019311904907226562,0.0005741119384765625
Win95pts,"I(TTOK,DS_LCLOK,NtGrbld)",25,7,28.00,0.0016438961029052734,0.0016770362854003906
Win95pts,"I(GrphcsRltdDrvrSttngs,PrtTimeOut,PrtSel)",4,1,25.00,0.0003209114074707031,0.00028896331787109375
Win95pts,"I(CblPrtHrdwrOK,PrtPScript,PTROFFLINE)",11,1,9.09,0.0005590915679931641,0.0003619194030761719
Win95pts,"I(PSERRMEM,Problem3,PrtFile)",45,24,53.33,0.002699136734008789,0.003126859664916992
Win95pts,"I(PrtDataOut,DrvSet,GrbldPS)",50,37,74.00,0.002256155014038086,0.0035429000854492188
Win95pts,"I(EMFOK,GrbldOtpt,PrtThread)",61,31,50.82,0.0029799938201904297,0.003386974334716797
Win95pts,"I(PrtDriver,PSGRAPHIC,GrbldOtpt)",12,4,33.33,0.0007460117340087891,0.00102996826171875
Win95pts,"I(HrglssDrtnAftrPrnt,PrtFile,PrtDataOut)",63,44,69.84,0.003274202346801758,0.004005908966064453
Win95pts,"I(NtSpd,Problem3,CmpltPgPrntd)",72,38,52.78,0.003351926803588867,0.004391193389892578
Win95pts,"I(Problem1,PrtPaper,Problem2)",91,71,78.02,0.004806995391845703,0.008116006851196289
Win95pts,"I(PSGRAPHIC,EMFOK,DskLocal)",25,6,24.00,0.0015361309051513672,0.0014019012451171875
Win95pts,"I(PrntngArOK,REPEAT,NtwrkCnfg)",4,1,25.00,0.00061798095703125,0.0003299713134765625
Win95pts,"I(GDIOUT,PgOrnttnOK,FllCrrptdBffr)",46,23,50.00,0.002008199691772461,0.0027480125427246094
Win95pts,"I(NtGrbld,LclGrbld,PrtDataOut)",56,26,46.43,0.002568960189819336,0.003813028335571289
Win95pts,"I(CmpltPgPrntd,PrtPScript,PrtQueue)",26,6,23.08,0.0012669563293457031,0.0011889934539794922
Win95pts,"I(TnrSpply,PrtPScript,PrntrAccptsTrtyp)",4,2,50.00,0.0002551078796386719,0.00032782554626464844
Win95pts,"I(PrtSpool,PrtThread,ScrnFntNtPrntrFnt)",14,4,28.57,0.0006871223449707031,0.000720977783203125
Win95pts,"I(NtSpd,NtGrbld,FntInstlltn)",67,29,43.28,0.002758026123046875,0.003425121307373047
Win95pts,"I(NtSpd,Problem1,PgOrnttnOK)",128,102,79.69,0.008350133895874023,0.00937795639038086
Win95pts,"I(PrntrAccptsTrtyp,PrtThread,GrbldPS)",3,1,33.33,0.0002231597900390625,0.0008549690246582031
Win95pts,"I(DskLocal,AppDtGnTm,PrtStatOff)",9,1,11.11,0.00057220458984375,0.0003368854522705078
Win95pts,"I(DrvSet,PrtMem,PSGRAPHIC)",7,1,14.29,0.00038695335388183594,0.0003840923309326172
Win95pts,"I(TnrSpply,NtwrkCnfg,DeskPrntSpd)",4,2,50.00,0.0002551078796386719,0.0006101131439208984
Win95pts,"I(PrtIcon,PrtSel,NetPrint)",16,4,25.00,0.0010809898376464844,0.0007781982421875
Win95pts,"I(PrtOn,NnPSGrphc,PSGRAPHIC)",4,2,50.00,0.00038886070251464844,0.0006461143493652344
Win95pts,"I(GrbldPS,PrtCbl,NetOK)",67,26,38.81,0.0029020309448242188,0.00426793098449707
Win95pts,"I(PC2PRT,PrtTimeOut,Problem4)",70,51,72.86,0.004004001617431641,0.0068509578704833984
Win95pts,"I(PrtDataOut,PrtFile,TrTypFnts)",61,40,65.57,0.0032019615173339844,0.004745006561279297
Win95pts,"I(GrphcsRltdDrvrSttngs,PgOrnttnOK,PrtSpool)",4,1,25.00,0.0003571510314941406,0.0003058910369873047
Win95pts,"I(REPEAT,TTOK,AppData)",19,4,21.05,0.0011739730834960938,0.0010678768157958984
Win95pts,"I(HrglssDrtnAftrPrnt,DS_NTOK,PrtIcon)",18,7,38.89,0.0013861656188964844,0.0013458728790283203
Win95pts,"I(PrtDataOut,DataFile,DSApplctn)",50,29,58.00,0.00220489501953125,0.0032951831817626953
Win95pts,"I(DeskPrntSpd,PrtPScript,Problem6)",38,17,44.74,0.001672983169555664,0.0026369094848632812
Win95pts,"I(PrtStatPaper,EMFOK,TstpsTxt)",5,3,60.00,0.0005497932434082031,0.0007658004760742188
Win95pts,"I(PrtStatMem,GrbldPS,PC2PRT)",85,55,64.71,0.0037450790405273438,0.005630970001220703
Win95pts,"I(EPSGrphc,PrtDataOut,Problem5)",4,1,25.00,0.0010001659393310547,0.0011529922485351562
Win95pts,"I(NnPSGrphc,Problem3,PrtQueue)",49,27,55.10,0.002955913543701172,0.0036041736602783203
Win95pts,"I(PrtDriver,TrTypFnts,REPEAT)",12,1,8.33,0.000823974609375,0.0005550384521484375
Win95pts,"I(REPEAT,DSApplctn,PrtDataOut)",19,4,21.05,0.0013051033020019531,0.0020639896392822266
Win95pts,"I(GrphcsRltdDrvrSttngs,PrtSel,Problem5)",4,1,25.00,0.00028586387634277344,0.0006711483001708984
Win95pts,"I(PrtPaper,GrphcsRltdDrvrSttngs,PrtDataOut)",4,2,50.00,0.0003311634063720703,0.0012409687042236328
Win95pts,"I(PSGRAPHIC,PC2PRT,CblPrtHrdwrOK)",25,6,24.00,0.0034661293029785156,0.0032210350036621094
Win95pts,"I(FllCrrptdBffr,NetOK,Problem2)",3,1,33.33,0.0003859996795654297,0.0008730888366699219
Win95pts,"I(PrtStatOff,GrphcsRltdDrvrSttngs,DS_NTOK)",5,3,60.00,0.0003619194030761719,0.0008141994476318359
Win95pts,"I(PrtSpool,PgOrnttnOK,REPEAT)",14,4,28.57,0.0011820793151855469,0.0006871223449707031
Win95pts,"I(PrtThread,PrtStatToner,DSApplctn)",9,1,11.11,0.0005729198455810547,0.00028896331787109375
Win95pts,"I(NetOK,PTROFFLINE,EPSGrphc)",18,5,27.78,0.0008869171142578125,0.0008909702301025391
Win95pts,"I(PrtPort,PrtPScript,PSERRMEM)",6,1,16.67,0.000347137451171875,0.0004210472106933594
Win95pts,"I(PrtIcon,PTROFFLINE,PrtData)",16,9,56.25,0.0007760524749755859,0.003304004669189453
Win95pts,"I(GrbldPS,EPSGrphc,NetOK)",67,26,38.81,0.003304004669189453,0.004527091979980469
Win95pts,"I(NtGrbld,PrtFile,PrtOn)",81,49,60.49,0.003943920135498047,0.004773139953613281
Win95pts,"I(DrvSet,Problem2,TnrSpply)",7,1,14.29,0.0011069774627685547,0.0007121562957763672
Win95pts,"I(PrtDataOut,PrtPScript,DataFile)",50,29,58.00,0.002254962921142578,0.0033299922943115234
Win95pts,"I(PrntPrcssTm,PrtPort,PrtStatMem)",16,5,31.25,0.0007839202880859375,0.0007340908050537109
Win95pts,"I(PrtFile,TnrSpply,PrtPaper)",51,30,58.82,0.002371072769165039,0.0033309459686279297
Win95pts,"I(Problem1,AppOK,NnPSGrphc)",92,68,73.91,0.0051441192626953125,0.009570121765136719
Win95pts,"I(GDIOUT,PC2PRT,PrtFile)",85,69,81.18,0.006242036819458008,0.008435964584350586
Win95pts,"I(Problem4,PrntrAccptsTrtyp,PTROFFLINE)",34,13,38.24,0.0017821788787841797,0.0019328594207763672
Win95pts,"I(IncmpltPS,NnTTOK,PrtDataOut)",41,17,41.46,0.0021800994873046875,0.003061056137084961
Win95pts,"I(PrtPaper,Problem4,GrphcsRltdDrvrSttngs)",4,2,50.00,0.000576019287109375,0.0007619857788085938
Win95pts,"I(AppData,TrTypFnts,PrtStatMem)",26,4,15.38,0.0010380744934082031,0.0009799003601074219
Win95pts,"I(DeskPrntSpd,NtSpd,EPSGrphc)",51,21,41.18,0.002521038055419922,0.002254962921142578
Win95pts,"I(Problem6,TnrSpply,PrtCbl)",70,30,42.86,0.003083944320678711,0.005357980728149414
Win95pts,"I(PTROFFLINE,DS_LCLOK,LclOK)",7,1,14.29,0.0008759498596191406,0.0009779930114746094
Win95pts,"I(GDIOUT,PrntPrcssTm,Problem4)",47,24,51.06,0.0027501583099365234,0.0037698745727539062
Win95pts,"I(CblPrtHrdwrOK,PrtOn,TstpsTxt)",11,1,9.09,0.0006859302520751953,0.0005600452423095703
Win95pts,"I(Problem3,PrntPrcssTm,TnrSpply)",40,17,42.50,0.0019350051879882812,0.0024590492248535156
Win95pts,"I(TTOK,IncmpltPS,DataFile)",48,22,45.83,0.0021309852600097656,0.0025739669799804688
Win95pts,"I(TnrSpply,CblPrtHrdwrOK,PrtPath)",4,2,50.00,0.00027298927307128906,0.00030303001403808594
Win95pts,"I(GrphcsRltdDrvrSttngs,TstpsTxt,PrtCbl)",4,1,25.00,0.0004830360412597656,0.0004181861877441406
Win95pts,"I(PrtStatToner,NtGrbld,AppOK)",5,3,60.00,0.0005958080291748047,0.0006642341613769531
Win95pts,"I(NnTTOK,LclGrbld,PSGRAPHIC)",54,19,35.19,0.0025970935821533203,0.002574920654296875
Win95pts,"I(AppDtGnTm,DrvOK,PrtStatMem)",17,6,35.29,0.0009109973907470703,0.0007369518280029297
Win95pts,"I(DskLocal,IncmpltPS,PrtStatPaper)",9,1,11.11,0.0007281303405761719,0.0005438327789306641
Win95pts,"I(LclGrbld,Problem4,PrntngArOK)",66,27,40.91,0.0030679702758789062,0.003435850143432617
Win95pts,"I(PrntrAccptsTrtyp,IncmpltPS,AvlblVrtlMmry)",3,1,33.33,0.0005009174346923828,0.0009210109710693359
Win95pts,"I(LclOK,PrntrAccptsTrtyp,NnTTOK)",15,5,33.33,0.0008101463317871094,0.001016855239868164
Win95pts,"I(NetOK,Problem4,AppOK)",18,5,27.78,0.0012450218200683594,0.001294851303100586
Win95pts,"I(DS_LCLOK,AppData,TrTypFnts)",16,6,37.50,0.0010640621185302734,0.0011470317840576172
Win95pts,"I(AvlblVrtlMmry,PrtPath,PSERRMEM)",14,5,35.71,0.0005688667297363281,0.0008871555328369141
Win95pts,"I(PgOrnttnOK,EMFOK,IncmpltPS)",4,3,75.00,0.00047588348388671875,0.000982046127319336
Win95pts,"I(PrtDataOut,PrtOn,FntInstlltn)",50,29,58.00,0.002112865447998047,0.003002166748046875
Win95pts,"I(REPEAT,Problem2,HrglssDrtnAftrPrnt)",65,33,50.77,0.0029430389404296875,0.0029549598693847656
Win95pts,"I(LclGrbld,PC2PRT,PrtFile)",102,76,74.51,0.006084918975830078,0.008188962936401367
Win95pts,"I(NtwrkCnfg,HrglssDrtnAftrPrnt,Problem5)",14,1,7.14,0.0011320114135742188,0.0010538101196289062
Win95pts,"I(PrtStatMem,PrtSpool,TTOK)",22,4,18.18,0.0014371871948242188,0.0013689994812011719
Win95pts,"I(ScrnFntNtPrntrFnt,DS_NTOK,DSApplctn)",3,1,33.33,0.0007119178771972656,0.0007171630859375
Win95pts,"I(NnTTOK,PrtPort,GDIIN)",25,6,24.00,0.001477956771850586,0.0016210079193115234
Win95pts,"I(DS_NTOK,TTOK,GDIOUT)",37,16,43.24,0.0019481182098388672,0.0026428699493408203
Win95pts,"I(EMFOK,AppOK,NnPSGrphc)",29,9,31.03,0.00127410888671875,0.0015079975128173828
Win95pts,"I(DataFile,TnrSpply,PrtMpTPth)",18,1,5.56,0.0008690357208251953,0.0002570152282714844
Win95pts,"I(PrtPort,LclGrbld,Problem2)",6,1,16.67,0.0006079673767089844,0.0011031627655029297
Win95pts,"I(PrtQueue,PrtThread,PrtMpTPth)",3,1,33.33,0.0002269744873046875,0.00023508071899414062
